id,occupation,location,tstamp,treatment,treated_cg,treated_em,did_mc,started_assignment,completed_assignment,time_read,time_check,time_ready,time_assignment,man_check_cgo_correct,man_check_emi_correct,passed_both_mc,sga,da,fvg_market,fvg_model,gains_inv_property,int_exp,tax_exp,dinclude
JAYGNXJM9T85GKGL,Financial Analyst,North America,2019-06-28 13:01:12,2,FALSE,TRUE,TRUE,TRUE,TRUE,58.0662488937378,50.6840476989746,10.9209163188934,155.077268362045,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
K2ZFFDJ6O3TAJT6K,Financial Analyst,North America,2019-06-28 12:57:26,2,FALSE,TRUE,FALSE,FALSE,FALSE,11.7336091995239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S5XBX6NJVRK92BAJ,Portfolio Manager,Europe,2019-06-28 13:00:31,2,FALSE,TRUE,FALSE,FALSE,FALSE,11.4679577350616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EQU9HS2TK1D6ZAST,Financial Analyst,North America,2019-06-28 13:04:21,3,TRUE,FALSE,TRUE,TRUE,TRUE,23.1608376502991,8.18916869163513,1.78088808059692,36.0581600666046,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
E0437W0BXTKXZTMQ,Financial Analyst,North America,2019-06-28 13:05:13,4,TRUE,TRUE,FALSE,FALSE,FALSE,3.4464066028595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45JTTOQVGXPZH1U7,Financial Analyst,Europe,2019-06-28 13:22:54,4,TRUE,TRUE,TRUE,TRUE,TRUE,36.067314863205,19.6115181446075,3.63630366325378,802.264806509018,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HMKNY7XE1PHB4ZGV,Financial Analyst,Europe,2019-06-28 13:27:26,2,FALSE,TRUE,TRUE,TRUE,FALSE,4.22610425949097,29.9542233943939,9.57310128211975,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
D9IALDJ3JQE7JC7T,Financial Analyst,North America,2019-06-28 13:45:03,2,FALSE,TRUE,TRUE,TRUE,TRUE,42.3897771835327,26.9712424278259,1.43568921089172,171.977991580963,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
GAIOAHV6F692414I,Financial Analyst,North America,2019-06-28 13:33:45,2,FALSE,TRUE,FALSE,FALSE,FALSE,173.857342720032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ULI44XEUJNTWCDPQ,Portfolio Manager,Europe,2019-06-28 13:43:29,2,FALSE,TRUE,TRUE,TRUE,TRUE,136.463506221771,44.5100572109222,3.27200794219971,176.605691194534,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
IGWMOC94GLX32CUP,Financial Analyst,Europe,2019-06-28 13:38:55,2,FALSE,TRUE,TRUE,TRUE,TRUE,13.9770939350128,15.5923683643341,2.136873960495,36.7349331378937,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HUTN7Y1OUEQTDYS1,Financial Analyst,North America,2019-06-28 13:53:42,3,TRUE,FALSE,TRUE,TRUE,TRUE,41.0080518722534,23.6728281974792,3.63244843482971,82.626918554306,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
3V4AWOS45HCBL3Z2,Financial Analyst,North America,2019-06-28 14:01:58,4,TRUE,TRUE,TRUE,TRUE,TRUE,78.0980758666992,13.2427213191986,1.66590428352356,343.324540138245,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-1
PAQNTZUV6S2WQDDM,Financial Analyst,North America,2019-06-28 13:59:28,4,TRUE,TRUE,TRUE,TRUE,TRUE,14.9718980789185,9.55117511749268,2.0541296005249,184.698721885681,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
5MX3M0CNTC3VZX3Y,Financial Analyst,Europe,2019-06-28 14:04:40,3,TRUE,FALSE,TRUE,TRUE,TRUE,19.471752166748,7.37634634971619,1.95398139953613,51.6387686729431,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0
RN822DXH3M3GES5M,Financial Analyst,North America,2019-06-28 14:04:34,1,FALSE,FALSE,TRUE,TRUE,TRUE,15.4175186157227,10.7401583194733,4.45553946495056,55.3699700832367,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0
UULHXP7PXUVGO084,Financial Analyst,Rest of World,2019-06-28 14:06:12,1,FALSE,FALSE,TRUE,TRUE,TRUE,37.0907800197601,20.8606507778168,2.96837615966797,68.0727298259735,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
R37T7A0OLR6OF843,Financial Analyst,North America,2019-06-28 14:26:04,4,TRUE,TRUE,TRUE,TRUE,TRUE,421.599551916122,11.0728132724762,2.17498159408569,49.2338416576385,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
U1KPI8M8WHCGS9LZ,Financial Analyst,North America,2019-06-28 14:22:25,2,FALSE,TRUE,FALSE,FALSE,FALSE,5.3616054058075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H4A02P9I4O8VI51Q,Portfolio Manager,Europe,2019-06-28 14:28:41,3,TRUE,FALSE,TRUE,TRUE,TRUE,32.4365191459656,23.5421271324158,4.6231586933136,100.85567855835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.5
FGNNEYFM00F1JW3Z,Financial Analyst,Rest of World,2019-06-28 14:35:16,2,FALSE,TRUE,TRUE,TRUE,TRUE,210.136230707169,38.6055111885071,4.48011803627014,119.381793737411,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HU49HXI04EARC35B,Financial Analyst,North America,2019-06-28 14:37:50,2,FALSE,TRUE,TRUE,TRUE,TRUE,37.4035217761993,6.84026598930359,2.2790961265564,61.7942492961884,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
7YEE83I4L1G2VQOD,Financial Analyst,North America,2019-06-28 14:36:49,4,TRUE,TRUE,TRUE,TRUE,TRUE,10.8813915252686,7.15836882591248,7.48076725006104,30.8703367710114,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8TAWWK1FD4QAFN0J,Financial Analyst,North America,2019-06-28 14:43:54,3,TRUE,FALSE,TRUE,TRUE,TRUE,35.7907254695892,20.3339374065399,1.96651840209961,130.548862934113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,-0.5
SNBEL8NHEE1RJXHK,Financial Analyst,Europe,2019-06-28 14:47:08,1,FALSE,FALSE,TRUE,TRUE,TRUE,75.000334024429307,11.1482086181641,2.29596543312073,141.974080085754,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
3NLP9PQO5SDP0Z22,Financial Analyst,Europe,2019-06-28 14:52:37,1,FALSE,FALSE,TRUE,TRUE,TRUE,393.282031297684,36.0391964912415,3.73921179771423,35.8314554691315,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HK08D96IDU3CJ20Z,Financial Analyst,North America,2019-06-28 14:53:33,3,TRUE,FALSE,TRUE,TRUE,TRUE,24.0041859149933,16.2570142745972,1.82158517837524,91.1480569839478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
2RBVEPX1CAHSF4PM,Financial Analyst,Europe,2019-06-28 15:01:34,2,FALSE,TRUE,TRUE,TRUE,TRUE,30.2770266532898,13.7090542316437,1.26104998588562,63.7638540267944,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
LXKLSUBXJFND9UXV,Portfolio Manager,Europe,2019-06-28 15:18:57,4,TRUE,TRUE,TRUE,TRUE,TRUE,1.36175465583801,7.80158925056458,1.25886607170105,31.2108979225159,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.5
JO70II72I2R14V29,Portfolio Manager,Europe,2019-06-28 15:16:36,4,TRUE,TRUE,TRUE,TRUE,TRUE,23.4843804836273,15.3003540039062,1.58954119682312,120.029751777649,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
P9YQE3SCCCXFZJZB,Portfolio Manager,Europe,2019-06-28 15:19:04,4,TRUE,TRUE,TRUE,TRUE,TRUE,12.9629526138306,18.9989840984344,2.06407427787781,229.357676029205,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
EQPQ9TP8OTKJFROQ,Financial Analyst,Europe,2019-06-28 15:18:55,4,TRUE,TRUE,TRUE,TRUE,TRUE,46.8643448352814,10.8800349235535,5.03970170021057,136.030611038208,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
GLQ8SZI5X7GHWFAC,Financial Analyst,Europe,2019-06-28 15:17:44,4,TRUE,TRUE,TRUE,TRUE,TRUE,39.6392843723297,8.39012622833252,3.67373394966125,72.164662361145,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
0NHHNZRMQ41RHVVO,Financial Analyst,Europe,2019-06-28 15:26:22,3,TRUE,FALSE,TRUE,TRUE,TRUE,42.4942398071289,22.4098153114319,1.6198992729187,116.995331048965,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
CRYANR501DRI6XT4,Portfolio Manager,North America,2019-06-28 15:26:54,3,TRUE,FALSE,TRUE,TRUE,TRUE,43.8648426532745,9.89509725570679,4.00599026679993,75.8232007026672,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
BIYR1G4U9ABZ2D2F,Financial Analyst,North America,2019-06-28 15:27:08,2,FALSE,TRUE,TRUE,TRUE,TRUE,78.9753429889679,26.3690180778503,1.86815142631531,43.6180267333984,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8WKVWIOA0HR3PNF0,Financial Analyst,Europe,2019-06-28 15:31:41,1,FALSE,FALSE,TRUE,TRUE,TRUE,109.742251157761,17.843010187149,3.80431199073792,120.68976688385,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
1VZEZFTFB6TYE5YV,Financial Analyst,Europe,2019-06-28 15:43:55,2,FALSE,TRUE,TRUE,TRUE,TRUE,17.5362606048584,18.5741784572601,3.10088038444519,53.3670699596405,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HGEATNB0W1ENLB5H,Financial Analyst,Europe,2019-06-28 15:51:05,1,FALSE,FALSE,TRUE,TRUE,TRUE,53.7309303283691,4.10046029090881,1.60713958740234,143.305635213852,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
YP7JIP723W6JKR38,Portfolio Manager,North America,2019-06-28 15:57:53,2,FALSE,TRUE,TRUE,TRUE,TRUE,36.3710153102875,25.3385484218597,4.54697132110596,84.1998660564423,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
S8YZXMLO2AANJ50W,Financial Analyst,North America,2019-06-28 16:12:33,3,TRUE,FALSE,TRUE,TRUE,TRUE,818.894174337387,11.784846544265701,5.36550855636597,8.34157848358154,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.5
QOFT28BSF8XGVVOK,Portfolio Manager,Europe,2019-06-28 16:05:21,1,FALSE,FALSE,TRUE,TRUE,TRUE,36.6705725193024,11.5220770835876,10.3296620845795,334.699114561081,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1
H3IHYADFN9ZAY7KX,Portfolio Manager,North America,2019-06-28 16:05:30,3,TRUE,FALSE,TRUE,TRUE,TRUE,49.0838556289673,27.6968622207642,4.35886287689209,69.0309195518494,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
JPABBWUKX5MITF4I,Financial Analyst,North America,2019-06-28 16:02:12,3,TRUE,FALSE,TRUE,TRUE,FALSE,5.62860035896301,22.4392795562744,1.74269080162048,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
8RYLTCNBOYDOHO2M,Portfolio Manager,North America,2019-06-28 16:19:31,2,FALSE,TRUE,TRUE,TRUE,TRUE,168.82435131073,12.4713940620422,2.41826701164246,61.3741145133972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
NGMQPT12BR1N0XIO,Portfolio Manager,North America,2019-06-28 16:24:52,1,FALSE,FALSE,TRUE,TRUE,TRUE,32.4221384525299,12.4269523620605,2.53964042663574,59.8829309940338,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
C0THC0L4A9FXBG47,Portfolio Manager,Europe,2019-06-28 16:32:52,2,FALSE,TRUE,TRUE,TRUE,TRUE,16.1828842163086,66.633006811142,3.08007884025574,59.5034370422363,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
EIHL0W042HE064Z8,Financial Analyst,North America,2019-06-28 16:45:47,3,TRUE,FALSE,TRUE,TRUE,TRUE,36.278715133667,24.7917580604553,3.82316184043884,44.42107462883,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5
T9W6F229DJZEE7NR,Financial Analyst,North America,2019-06-28 16:50:39,1,FALSE,FALSE,TRUE,TRUE,TRUE,17.8991463184357,54.428989648819,11.34108543396,91.1517248153687,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
YZP5CWUAVJJLLAQI,Financial Analyst,North America,2019-06-28 16:58:32,4,TRUE,TRUE,TRUE,TRUE,TRUE,25.9884023666382,10.946706533432,2.51166462898254,63.9176068305969,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
YXJ2GRPAVTG0U7YZ,Financial Analyst,North America,2019-06-28 16:57:29,4,TRUE,TRUE,FALSE,FALSE,FALSE,9.7309193611145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45J0CV3RXE1UXUMR,Financial Analyst,North America,2019-06-28 16:57:42,4,TRUE,TRUE,FALSE,FALSE,FALSE,11.0512254238129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E33IP6TC6QGOLBNO,Financial Analyst,Rest of World,2019-06-28 17:02:33,2,FALSE,TRUE,TRUE,TRUE,TRUE,30.9953143596649,12.3946249485016,2.01137948036194,93.9767000675201,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
6HJYLREOGE26RZSP,Portfolio Manager,Europe,2019-06-28 17:27:04,1,FALSE,FALSE,TRUE,TRUE,TRUE,34.2112236022949,18.860030412674,3.52396416664124,139.855230569839,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
VWO38QEFZ4Z2JLDI,Financial Analyst,North America,2019-06-28 17:31:18,4,TRUE,TRUE,TRUE,TRUE,TRUE,23.4297065734863,20.0488908290863,2.35153794288635,184.142760038376,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
UIRWL4DFTWRJS7R3,Portfolio Manager,Europe,2019-06-28 17:44:48,3,TRUE,FALSE,TRUE,TRUE,TRUE,72.6243305206299,19.9323270320892,6.83094334602356,92.4998035430908,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8NQG8KE7Q6V3QZ67,Financial Analyst,Europe,2019-06-28 18:28:04,3,TRUE,FALSE,TRUE,TRUE,TRUE,23.9320576190948,6.24632835388184,1.50544548034668,142.604033708572,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
VBTEBUDPJAL3G29W,Portfolio Manager,Europe,2019-06-28 18:48:11,2,FALSE,TRUE,TRUE,TRUE,TRUE,15.2810368537903,6.68146252632141,1.81958389282227,72.8579986095428,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
AX0MC417JKTPIARF,Financial Analyst,North America,2019-06-28 19:00:59,4,TRUE,TRUE,TRUE,TRUE,TRUE,23.6585240364075,12.1647257804871,2.12012577056885,302.089324235916,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
1J6S2VOVRAGFPGUY,Financial Analyst,North America,2019-06-28 18:58:08,4,TRUE,TRUE,TRUE,TRUE,TRUE,18.9060363769531,19.241286277771,3.12671661376953,76.9418685436249,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
RO3QLZ8HU1YD12KB,Financial Analyst,North America,2019-06-28 19:08:31,1,FALSE,FALSE,TRUE,TRUE,TRUE,26.4830930233002,17.1985342502594,6.89911246299744,143.980691432953,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
FHIQG7F2IBN2AD9B,Financial Analyst,North America,2019-06-28 19:14:19,1,FALSE,FALSE,TRUE,TRUE,TRUE,25.31964802742,44.1620049476624,6.94517230987549,75.6220877170563,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
AGURV4Y2FA3NN2UD,Financial Analyst,Europe,2019-06-28 19:24:56,2,FALSE,TRUE,TRUE,TRUE,FALSE,28.7042410373688,27.4607830047607,4.24038648605347,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CMKPKBL9ZUVF1BPZ,Financial Analyst,Rest of World,2019-06-29 05:27:32,2,FALSE,TRUE,TRUE,TRUE,TRUE,29.2621886730194,6.85998439788818,2.05691766738892,187.840839147568,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
OHU19EQI65V2PLST,Portfolio Manager,Rest of World,2019-06-29 06:02:31,3,TRUE,FALSE,TRUE,TRUE,TRUE,233.220521688461,32.843959569931,5.75841856002808,233.003812551498,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
J366ORIWOJDF2MXB,Financial Analyst,Europe,2019-06-29 07:04:44,2,FALSE,TRUE,TRUE,TRUE,TRUE,16.9510383605957,19.2379434108734,11.225821018219,87.4429175853729,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HMV20AZOVIM1UCD8,Financial Analyst,Europe,2019-06-29 09:38:08,3,TRUE,FALSE,TRUE,TRUE,FALSE,4.77797961235046,25.1015770435333,4.99132895469666,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
WGHSS1NBXTQ56VV7,Financial Analyst,North America,2019-06-29 10:10:44,1,FALSE,FALSE,TRUE,TRUE,TRUE,16.3726806640625,4.03862357139587,1.61979508399963,141.319222450256,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
WZKNPFU9OS52Q5WD,Portfolio Manager,Rest of World,2019-06-29 12:56:42,4,TRUE,TRUE,TRUE,TRUE,TRUE,1.64342021942139,14.2170417308807,2.75408172607422,361.366048574448,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
HKWDPXXEQK1NCA2Q,Financial Analyst,North America,2019-06-29 13:43:21,3,TRUE,FALSE,FALSE,FALSE,FALSE,14.8743095397949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946140QJJUC9YMFK,Portfolio Manager,North America,2019-06-29 16:14:02,3,TRUE,FALSE,TRUE,TRUE,TRUE,57.6711962223053,17.4606604576111,9.66907572746277,170.613139867783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0
8NJNH0HECNBD3988,Financial Analyst,North America,2019-06-29 19:17:24,2,FALSE,TRUE,TRUE,TRUE,TRUE,39.7858037948608,40.7420279979706,5.59125542640686,113.669187545776,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
3AHMFK5QNWSZZLG1,Financial Analyst,Europe,2019-06-29 21:41:42,4,TRUE,TRUE,TRUE,TRUE,TRUE,33.5124459266663,15.5985803604126,4.43996429443359,160.807760715485,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
Y3GWWHXZZ2VWFEPW,Portfolio Manager,Rest of World,2019-06-30 06:02:11,3,TRUE,FALSE,TRUE,TRUE,TRUE,52.907074213028,25.2002902030945,6.81321692466736,147.663011074066,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
Z5P694ZL0XWWXG4D,Financial Analyst,Europe,2019-06-30 12:10:01,1,FALSE,FALSE,TRUE,TRUE,TRUE,13.074508190155,7.3051872253418,2.99347710609436,61.2855491638184,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
X0N5XXLG87MZ5USU,Portfolio Manager,Europe,2019-06-30 12:47:21,1,FALSE,FALSE,TRUE,TRUE,FALSE,3.02558469772339,19.7387263774872,4.361088514328,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
WP1LX8DEG6FZ1HM2,Portfolio Manager,Europe,2019-06-30 16:34:32,4,TRUE,TRUE,TRUE,TRUE,TRUE,24.2877950668335,12.5386638641357,3.4565646648407,66.3923666477203,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
FXDCDWCZ4ELJUWBC,Financial Analyst,Europe,2019-06-30 19:51:49,1,FALSE,FALSE,TRUE,TRUE,TRUE,9.52283143997192,27.7092516422272,5.41590356826782,114.915419101715,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
K38XXPN6TX68U5M7,Financial Analyst,Europe,2019-06-30 20:05:38,3,TRUE,FALSE,TRUE,TRUE,TRUE,16.4571442604065,16.145090341568,1.84302997589111,47.9430549144745,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
BASRNAWPJL7D3A1L,Portfolio Manager,North America,2019-06-30 22:19:19,2,FALSE,TRUE,TRUE,TRUE,TRUE,34.8081319332123,20.5893232822418,4.34538102149963,57.8235802650452,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0
XV2L3U8ALD6UQKIB,Financial Analyst,Rest of World,2019-07-01 03:40:03,3,TRUE,FALSE,FALSE,FALSE,FALSE,39.2126572132111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86NS4QFD8ZZ748IA,Financial Analyst,Rest of World,2019-07-01 03:52:50,4,TRUE,TRUE,TRUE,TRUE,TRUE,20.274906873703,25.583137512207,13.1036303043365,96.334953546524,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
M8YVU1DNJ07UCV9Y,Portfolio Manager,Rest of World,2019-07-01 04:35:33,2,FALSE,TRUE,TRUE,TRUE,TRUE,41.2575109004974,33.4529097080231,18.7606730461121,98.7533097267151,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
4ZMIS5ZR6EKNOJ6N,Financial Analyst,Rest of World,2019-07-01 05:14:24,1,FALSE,FALSE,TRUE,TRUE,TRUE,28.6663634777069,30.6404168605804,11.2984437942505,82.5202696323395,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
SJ4C2R6P0XTZJCS1,Financial Analyst,Rest of World,2019-07-01 05:23:37,3,TRUE,FALSE,TRUE,FALSE,FALSE,4.51577663421631,38.4922780990601,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Q8DCWQJ6KBR94RA2,Portfolio Manager,Rest of World,2019-07-01 06:01:23,3,TRUE,FALSE,TRUE,TRUE,TRUE,56.935528755188,20.7370703220367,1.76312351226807,92.654708147049,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
IM39AX2DLRW6BA8N,Financial Analyst,Europe,2019-07-01 06:07:44,2,FALSE,TRUE,TRUE,TRUE,TRUE,57.8259160518646,16.2310814857483,3.41457104682922,171.124933719635,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ZZ9MJKDBGK3HEI4E,Portfolio Manager,Rest of World,2019-07-01 06:15:17,4,TRUE,TRUE,TRUE,TRUE,TRUE,36.2254753112793,18.5280873775482,2.29326868057251,105.073620557785,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
I7JHFQC9246EGI8X,Portfolio Manager,Rest of World,2019-07-01 06:25:02,1,FALSE,FALSE,TRUE,TRUE,TRUE,42.5009019374847,13.2753574848175,3.48152828216553,81.9147827625275,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
5ZHGQDO3S80LPGSK,Financial Analyst,Rest of World,2019-07-01 06:41:51,3,TRUE,FALSE,TRUE,TRUE,TRUE,130.947843074799,65.2750878334045,15.5932409763336,91.636129617691,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1
YPQR6M5RHJTT8ZQ2,Financial Analyst,Rest of World,2019-07-01 07:02:28,1,FALSE,FALSE,TRUE,TRUE,TRUE,50.1197974681854,3.85732960700989,1.26848435401917,83.2349736690521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5
KHWGV0SF6FQVXCGX,Financial Analyst,Rest of World,2019-07-01 07:16:13,2,FALSE,TRUE,TRUE,TRUE,TRUE,24.636034488678,60.6497311592102,4.51994013786316,130.169311761856,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
B76M9OWZ2LC6OF8O,Financial Analyst,Europe,2019-07-01 07:20:52,4,TRUE,TRUE,TRUE,TRUE,TRUE,17.3687031269073,17.0533428192139,5.62609887123108,93.6266355514526,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
